region	layer	chamber	VFAT	reason_mask
M	1	29	20	1
M	1	29	21	1
M	1	29	22	1
M	1	30	0	2
M	1	30	1	1
M	1	30	2	2
M	1	30	3	2
M	1	30	7	2
M	1	30	9	2
M	1	30	15	2
M	1	30	16	2
M	1	30	19	2
M	1	30	21	2
M	1	32	0	2
M	1	32	6	2
M	1	32	10	2
M	1	32	14	2
M	1	32	15	2
M	1	32	16	2
M	1	32	17	2
M	1	32	21	2
M	1	32	22	2
M	1	33	0	2
M	1	33	3	2
M	1	33	6	2
M	1	33	16	2
M	1	33	18	2
M	1	33	19	2
M	1	33	20	2
M	1	34	0	2
M	1	34	6	2
M	1	35	0	1
M	1	35	1	1
M	1	35	2	1
M	1	35	3	1
M	1	35	4	1
M	1	35	5	1
M	1	35	6	1
M	1	35	7	1
M	1	35	8	1
M	1	35	9	1
M	1	35	10	1
M	1	35	11	1
M	1	35	12	1
M	1	35	13	1
M	1	35	14	1
M	1	35	15	1
M	1	35	16	1
M	1	35	17	1
M	1	35	18	1
M	1	35	19	1
M	1	35	20	1
M	1	35	21	1
M	1	35	22	1
M	1	35	23	1
M	1	36	7	1
M	1	36	15	2
M	2	2	0	2
M	2	2	11	2
M	2	2	21	2
M	2	4	0	2
M	2	4	1	2
M	2	4	11	2
M	2	4	15	2
M	2	4	16	2
M	2	4	17	2
M	2	6	0	2
M	2	6	1	2
M	2	6	3	2
M	2	6	9	2
M	2	6	13	2
M	2	6	14	2
M	2	6	15	2
M	2	6	16	2
M	2	6	17	2
M	2	6	19	2
M	2	6	21	2
M	2	6	22	2
M	2	8	0	2
M	2	8	1	2
M	2	8	6	2
M	2	8	16	2
M	2	10	0	2
M	2	11	7	2
M	2	11	11	2
M	2	11	19	2
M	2	14	0	2
M	2	14	6	2
M	2	14	21	2
M	2	16	1	2
M	2	16	11	2
M	2	16	14	2
M	2	16	15	2
M	2	16	16	2
M	2	16	23	2
M	2	17	0	2
M	2	17	16	2
M	2	17	22	2
M	2	18	0	1
M	2	18	1	1
M	2	18	2	1
M	2	18	3	1
M	2	18	4	1
M	2	18	5	1
M	2	18	6	1
M	2	18	7	1
M	2	18	8	1
M	2	18	9	1
M	2	18	10	1
M	2	18	11	1
M	2	18	12	1
M	2	18	13	1
M	2	18	14	1
M	2	18	15	1
M	2	18	16	1
M	2	18	17	1
M	2	18	18	1
M	2	18	19	1
M	2	18	20	1
M	2	18	21	1
M	2	18	22	1
M	2	18	23	1
M	2	20	23	1
M	2	21	4	2
M	2	22	9	2
M	2	22	10	2
M	2	22	11	2
M	2	22	12	2
M	2	22	14	2
M	2	22	15	2
M	2	22	19	2
M	2	22	21	2
M	2	24	0	2
M	2	24	1	2
M	2	24	17	2
M	2	26	0	2
M	2	26	1	2
M	2	26	6	2
M	2	26	11	2
M	2	26	16	2
M	2	26	17	2
M	2	26	19	2
M	2	27	0	2
M	2	27	6	2
M	2	27	12	1
M	2	27	14	1
M	2	27	15	2
M	2	27	16	2
M	2	28	1	2
M	2	28	2	2
M	2	28	3	2
M	2	28	4	2
M	2	28	10	2
M	2	28	11	2
M	2	28	16	2
M	2	28	17	2
M	2	28	18	2
M	2	28	19	2
M	2	28	21	2
M	2	29	17	1
M	2	29	18	1
M	2	29	19	1
M	2	29	20	1
M	2	29	21	1
M	2	29	22	1
M	2	30	0	2
M	2	30	1	1
M	2	30	2	2
M	2	30	3	2
M	2	30	7	2
M	2	30	9	2
M	2	30	15	2
M	2	30	16	2
M	2	30	19	2
M	2	30	21	2
M	2	32	0	2
M	2	32	6	2
M	2	32	10	2
M	2	32	14	2
M	2	32	15	2
M	2	32	16	2
M	2	32	17	2
M	2	32	21	2
M	2	32	22	2
M	2	33	0	2
M	2	33	3	2
M	2	33	6	2
M	2	33	16	2
M	2	33	18	2
M	2	33	19	2
M	2	33	20	2
M	2	34	0	2
M	2	34	6	2
M	2	35	0	1
M	2	35	1	1
M	2	35	2	1
M	2	35	3	1
M	2	35	4	1
M	2	35	5	1
M	2	35	6	1
M	2	35	7	1
M	2	35	8	1
M	2	35	9	1
M	2	35	10	1
M	2	35	11	1
M	2	35	12	1
M	2	35	13	1
M	2	35	14	1
M	2	35	15	1
M	2	35	16	1
M	2	35	17	1
M	2	35	18	1
M	2	35	19	1
M	2	35	20	1
M	2	35	21	1
M	2	35	22	1
M	2	35	23	1
M	2	36	7	1
M	2	36	15	2
P	1	2	0	2
P	1	2	11	2
P	1	2	21	2
P	1	4	0	2
P	1	4	1	2
P	1	4	11	2
P	1	4	15	2
P	1	4	16	2
P	1	4	17	2
P	1	6	0	2
P	1	6	1	2
P	1	6	3	2
P	1	6	9	2
P	1	6	13	2
P	1	6	14	2
P	1	6	15	2
P	1	6	16	2
P	1	6	17	2
P	1	6	19	2
P	1	6	21	2
P	1	6	22	2
P	1	8	0	2
P	1	8	1	2
P	1	8	6	2
P	1	8	16	2
P	1	10	0	2
P	1	11	7	2
P	1	11	11	2
P	1	11	19	2
P	1	14	0	2
P	1	14	6	2
P	1	14	21	2
P	1	16	1	2
P	1	16	11	2
P	1	16	14	2
P	1	16	15	2
P	1	16	16	2
P	1	16	23	2
P	1	17	0	2
P	1	17	16	2
P	1	17	22	2
P	1	18	0	1
P	1	18	1	1
P	1	18	2	1
P	1	18	3	1
P	1	18	4	1
P	1	18	5	1
P	1	18	6	1
P	1	18	7	1
P	1	18	8	1
P	1	18	9	1
P	1	18	10	1
P	1	18	11	1
P	1	18	12	1
P	1	18	13	1
P	1	18	14	1
P	1	18	15	1
P	1	18	16	1
P	1	18	17	1
P	1	18	18	1
P	1	18	19	1
P	1	18	20	1
P	1	18	21	1
P	1	18	22	1
P	1	18	23	1
P	1	20	23	1
P	1	21	4	2
P	1	22	9	2
P	1	22	10	2
P	1	22	11	2
P	1	22	12	2
P	1	22	14	2
P	1	22	15	2
P	1	22	19	2
P	1	22	21	2
P	1	24	0	2
P	1	24	1	2
P	1	24	17	2
P	1	26	0	2
P	1	26	1	2
P	1	26	6	2
P	1	26	11	2
P	1	26	16	2
P	1	26	17	2
P	1	26	19	2
P	1	27	0	2
P	1	27	6	2
P	1	27	12	1
P	1	27	14	1
P	1	27	15	2
P	1	27	16	2
P	1	28	1	2
P	1	28	2	2
P	1	28	3	2
P	1	28	4	2
P	1	28	10	2
P	1	28	11	2
P	1	28	16	2
P	1	28	17	2
P	1	28	18	2
P	1	28	19	2
P	1	28	21	2
P	1	29	17	1
P	1	29	18	1
P	1	29	19	1
P	1	29	20	1
P	1	29	21	1
P	1	29	22	1
P	1	30	0	2
P	1	30	1	1
P	1	30	2	2
P	1	30	3	2
P	1	30	7	2
P	1	30	9	2
P	1	30	15	2
P	1	30	16	2
P	1	30	19	2
P	1	30	21	2
P	1	32	0	2
P	1	32	6	2
P	1	32	10	2
P	1	32	14	2
P	1	32	15	2
P	1	32	16	2
P	1	32	17	2
P	1	32	21	2
P	1	32	22	2
P	1	33	0	2
P	1	33	3	2
P	1	33	6	2
P	1	33	16	2
P	1	33	18	2
P	1	33	19	2
P	1	33	20	2
P	1	34	0	2
P	1	34	6	2
P	1	35	0	1
P	1	35	1	1
P	1	35	2	1
P	1	35	3	1
P	1	35	4	1
P	1	35	5	1
P	1	35	6	1
P	1	35	7	1
P	1	35	8	1
P	1	35	9	1
P	1	35	10	1
P	1	35	11	1
P	1	35	12	1
P	1	35	13	1
P	1	35	14	1
P	1	35	15	1
P	1	35	16	1
P	1	35	17	1
P	1	35	18	1
P	1	35	19	1
P	1	35	20	1
P	1	35	21	1
P	1	35	22	1
P	1	35	23	1
P	1	36	7	1
P	1	36	15	2
P	2	2	0	2
P	2	2	11	2
P	2	2	21	2
P	2	4	0	2
P	2	4	1	2
P	2	4	11	2
P	2	4	15	2
P	2	4	16	2
P	2	4	17	2
P	2	6	0	2
P	2	6	1	2
P	2	6	3	2
P	2	6	9	2
P	2	6	13	2
P	2	6	14	2
P	2	6	15	2
P	2	6	16	2
P	2	6	17	2
P	2	6	19	2
P	2	6	21	2
P	2	6	22	2
P	2	8	0	2
P	2	8	1	2
P	2	8	6	2
P	2	8	16	2
P	2	10	0	2
P	2	11	7	2
P	2	11	11	2
P	2	11	19	2
P	2	14	0	2
P	2	14	6	2
P	2	14	21	2
P	2	16	1	2
P	2	16	11	2
P	2	16	14	2
P	2	16	15	2
P	2	16	16	2
P	2	16	23	2
P	2	17	0	2
P	2	17	16	2
P	2	17	22	2
P	2	18	0	1
P	2	18	1	1
P	2	18	2	1
P	2	18	3	1
P	2	18	4	1
P	2	18	5	1
P	2	18	6	1
P	2	18	7	1
P	2	18	8	1
P	2	18	9	1
P	2	18	10	1
P	2	18	11	1
P	2	18	12	1
P	2	18	13	1
P	2	18	14	1
P	2	18	15	1
P	2	18	16	1
P	2	18	17	1
P	2	18	18	1
P	2	18	19	1
P	2	18	20	1
P	2	18	21	1
P	2	18	22	1
P	2	18	23	1
P	2	20	23	1
P	2	21	4	2
P	2	22	9	2
P	2	22	10	2
P	2	22	11	2
P	2	22	12	2
P	2	22	14	2
P	2	22	15	2
P	2	22	19	2
P	2	22	21	2
P	2	24	0	2
P	2	24	1	2
P	2	24	17	2
P	2	26	0	2
P	2	26	1	2
P	2	26	6	2
P	2	26	11	2
P	2	26	16	2
P	2	26	17	2
P	2	26	19	2
P	2	27	0	2
P	2	27	6	2
P	2	27	12	1
P	2	27	14	1
P	2	27	15	2
P	2	27	16	2
P	2	28	1	2
P	2	28	2	2
P	2	28	3	2
P	2	28	4	2
P	2	28	10	2
P	2	28	11	2
P	2	28	16	2
P	2	28	17	2
P	2	28	18	2
P	2	28	19	2
P	2	28	21	2
P	2	29	17	1
P	2	29	18	1
P	2	29	19	1
P	2	29	20	1
P	2	29	21	1
P	2	29	22	1
P	2	30	0	2
P	2	30	1	1
P	2	30	2	2
P	2	30	3	2
P	2	30	7	2
P	2	30	9	2
P	2	30	15	2
P	2	30	16	2
P	2	30	19	2
P	2	30	21	2
P	2	32	0	2
P	2	32	6	2
P	2	32	10	2
P	2	32	14	2
P	2	32	15	2
P	2	32	16	2
P	2	32	17	2
P	2	32	21	2
P	2	32	22	2
P	2	33	0	2
P	2	33	3	2
P	2	33	6	2
P	2	33	16	2
P	2	33	18	2
P	2	33	19	2
P	2	33	20	2
P	2	34	0	2
P	2	34	6	2
P	2	35	0	1
P	2	35	1	1
P	2	35	2	1
P	2	35	3	1
P	2	35	4	1
P	2	35	5	1
P	2	35	6	1
P	2	35	7	1
P	2	35	8	1
P	2	35	9	1
P	2	35	10	1
P	2	35	11	1
P	2	35	12	1
P	2	35	13	1
P	2	35	14	1
P	2	35	15	1
P	2	35	16	1
P	2	35	17	1
P	2	35	18	1
P	2	35	19	1
P	2	35	20	1
P	2	35	21	1
P	2	35	22	1
P	2	35	23	1
P	2	36	7	1
P	2	36	15	2
